pitch_type,release_speed,batter,stand,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,release_spin_rate,at_bat_number,pitch_number,pitch_name,bat_score,fld_score,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game
FS,85.9,467793,L,0,0,680757,,,2,1763,7,1,Split-Finger,0,0,0,7
FF,95.5,608070,L,0,0,,680757,,1,2364,6,1,4-Seam Fastball,0,0,0,7
FF,95.2,700932,L,0,2,,680757,,0,2326,5,5,4-Seam Fastball,0,0,0,7
FF,96.8,700932,L,0,2,,680757,,0,2370,5,4,4-Seam Fastball,0,0,0,7
FS,85.9,700932,L,0,2,,680757,,0,1634,5,3,Split-Finger,0,0,0,7
FF,95.6,700932,L,0,1,,680757,,0,2339,5,2,4-Seam Fastball,0,0,0,7
FS,84.2,700932,L,0,0,,680757,,0,1443,5,1,Split-Finger,0,0,0,7
FF,96.9,680757,L,2,2,,,,0,2309,4,7,4-Seam Fastball,0,0,0,7
FF,96.8,680757,L,2,2,,,,0,2322,4,6,4-Seam Fastball,0,0,0,7
FS,85.8,680757,L,1,2,,,,0,1830,4,5,Split-Finger,0,0,0,7
FF,96.2,680757,L,1,2,,,,0,2353,4,4,4-Seam Fastball,0,0,0,7
FS,86.5,680757,L,0,2,,,,0,1747,4,3,Split-Finger,0,0,0,7
FF,94.4,680757,L,0,1,,,,0,2219,4,2,4-Seam Fastball,0,0,0,7
SL,80.3,680757,L,0,0,,,,0,2242,4,1,Slider,0,0,0,7
FF,95.6,666971,R,0,2,647304,,553993,1,2354,38,3,4-Seam Fastball,6,1,2,6
FF,95.8,666971,R,0,1,647304,,553993,1,2296,38,2,4-Seam Fastball,6,1,2,6
FS,84.5,666971,R,0,0,647304,,553993,1,1689,38,1,Split-Finger,6,1,2,6
FF,96.2,553993,R,2,2,,647304,,1,2372,37,5,4-Seam Fastball,6,1,2,6
FS,85.1,553993,R,1,2,,647304,,1,1449,37,4,Split-Finger,6,1,2,6
FS,84.7,553993,R,0,2,,,647304,1,1735,37,3,Split-Finger,6,1,2,6
FS,84,553993,R,0,1,,,647304,1,1824,37,2,Split-Finger,6,1,2,6
FF,93.4,553993,R,0,0,,,647304,1,2212,37,1,4-Seam Fastball,6,1,2,6
FF,93.5,647304,L,3,0,,,,1,2175,36,4,4-Seam Fastball,6,1,2,6
FS,84,647304,L,2,0,,,,1,1864,36,3,Split-Finger,6,1,2,6
FS,84.7,647304,L,1,0,,,,1,1754,36,2,Split-Finger,6,1,2,6
SL,82.6,647304,L,0,0,,,,1,2284,36,1,Slider,6,1,2,6
FF,93.8,656976,L,0,0,,,606466,1,2106,35,1,4-Seam Fastball,4,1,2,6
FS,83.5,606466,L,2,1,,,,1,1747,34,4,Split-Finger,4,1,2,6
FF,94.2,606466,L,1,1,,,,1,2225,34,3,4-Seam Fastball,4,1,2,6
FS,82.3,606466,L,1,0,,,,1,1815,34,2,Split-Finger,4,1,2,6
FS,82.9,606466,L,0,0,,,,1,1732,34,1,Split-Finger,4,1,2,6
FS,83.3,672695,L,2,1,,,,0,1614,33,4,Split-Finger,4,1,2,6
FS,83.2,672695,L,1,1,,,,0,1752,33,3,Split-Finger,4,1,2,6
FF,90.5,672695,L,0,1,,,,0,2061,33,2,4-Seam Fastball,4,1,2,6
SL,79.3,672695,L,0,0,,,,0,2121,33,1,Slider,4,1,2,6
FF,93.4,645444,L,1,1,,,,2,2198,29,3,4-Seam Fastball,4,1,1,6
FF,94.8,645444,L,0,1,,,,2,2250,29,2,4-Seam Fastball,4,1,1,6
FF,94.1,645444,L,0,0,,,,2,2191,29,1,4-Seam Fastball,4,1,1,6
FF,94.9,677950,L,0,1,,,,1,2341,28,2,4-Seam Fastball,4,1,1,6
FF,94.2,677950,L,0,0,,,,1,2148,28,1,4-Seam Fastball,4,1,1,6
FF,93.4,545341,R,3,2,,,,0,2151,27,6,4-Seam Fastball,4,1,1,6
FF,92.5,545341,R,3,1,,,,0,2237,27,5,4-Seam Fastball,4,1,1,6
FF,92.2,545341,R,2,1,,,,0,2241,27,4,4-Seam Fastball,4,1,1,6
FF,94,545341,R,1,1,,,,0,2118,27,3,4-Seam Fastball,4,1,1,6
FS,82.6,545341,R,1,0,,,,0,1690,27,2,Split-Finger,4,1,1,6
FF,92.6,545341,R,0,0,,,,0,1948,27,1,4-Seam Fastball,4,1,1,6
FS,84.6,666971,R,1,2,,553993,,2,1585,23,4,Split-Finger,4,1,1,6
FS,83.6,666971,R,1,1,,553993,,2,1539,23,3,Split-Finger,4,1,1,6
FS,83.7,666971,R,1,0,,553993,,2,1531,23,2,Split-Finger,4,1,1,6
FS,84.1,666971,R,0,0,,553993,,2,1562,23,1,Split-Finger,4,1,1,6
SL,83.7,553993,R,0,0,,606466,656976,2,2483,22,1,Slider,2,1,1,6
SI,93.5,647304,L,1,1,,606466,656976,1,2292,21,3,Sinker,2,1,1,6
FS,83.9,647304,L,1,0,,606466,656976,1,1371,21,2,Split-Finger,2,1,1,6
FS,85.7,647304,L,0,0,,606466,656976,1,1687,21,1,Split-Finger,2,1,1,6
FF,92.5,656976,L,3,1,,,606466,1,2256,20,5,4-Seam Fastball,2,1,1,6
FF,93.2,656976,L,3,0,,,606466,1,2244,20,4,4-Seam Fastball,2,1,1,6
FF,93.8,656976,L,2,0,,,606466,1,2352,20,3,4-Seam Fastball,2,1,1,6
FF,93.6,656976,L,1,0,,,606466,1,2279,20,2,4-Seam Fastball,2,1,1,6
FF,93,656976,L,0,0,,,606466,1,1923,20,1,4-Seam Fastball,2,1,1,6
FS,85.1,606466,L,1,1,,,,1,1752,19,3,Split-Finger,2,1,1,6
FF,92.2,606466,L,1,0,,,,1,2086,19,2,4-Seam Fastball,2,1,1,6
FS,83.4,606466,L,0,0,,,,1,1787,19,1,Split-Finger,2,1,1,6
FS,82.6,672695,L,1,2,,,,0,1702,18,5,Split-Finger,2,1,1,6
FS,84,672695,L,1,2,,,,0,1767,18,4,Split-Finger,2,1,1,6
FF,92.4,672695,L,0,2,,,,0,2199,18,3,4-Seam Fastball,2,1,1,6
FF,93.1,672695,L,0,1,,,,0,2232,18,2,4-Seam Fastball,2,1,1,6
FF,92.7,672695,L,0,0,,,,0,2123,18,1,4-Seam Fastball,2,1,1,6
FF,93.7,645444,L,0,0,,,545341,2,2344,12,1,4-Seam Fastball,2,0,0,6
FS,83.8,677950,L,0,1,,,545341,1,1787,11,2,Split-Finger,2,0,0,6
FF,94,677950,L,0,0,,,545341,1,2212,11,1,4-Seam Fastball,2,0,0,6
FF,92.2,545341,R,3,0,,,,1,2253,10,4,4-Seam Fastball,2,0,0,6
FF,94.6,545341,R,2,0,,,,1,2347,10,3,4-Seam Fastball,2,0,0,6
SL,82.2,545341,R,1,0,,,,1,2467,10,2,Slider,2,0,0,6
FF,94,545341,R,0,0,,,,1,2260,10,1,4-Seam Fastball,2,0,0,6
FS,84.5,666971,R,2,2,,,,0,1650,9,5,Split-Finger,2,0,0,6
FS,85,666971,R,1,2,,,,0,1623,9,4,Split-Finger,2,0,0,6
FS,84.4,666971,R,0,2,,,,0,1720,9,3,Split-Finger,2,0,0,6
FF,94.7,666971,R,0,1,,,,0,2337,9,2,4-Seam Fastball,2,0,0,6
FF,93.5,666971,R,0,0,,,,0,2370,9,1,4-Seam Fastball,2,0,0,6
FF,94.2,553993,R,0,1,,,647304,0,2278,8,2,4-Seam Fastball,0,0,0,6
FF,94,553993,R,0,0,,,647304,0,2197,8,1,4-Seam Fastball,0,0,0,6
FF,92.7,647304,L,2,0,,,,0,2273,7,3,4-Seam Fastball,0,0,0,6
FS,81.8,647304,L,1,0,,,,0,1617,7,2,Split-Finger,0,0,0,6
FS,83.3,647304,L,0,0,,,,0,1514,7,1,Split-Finger,0,0,0,6
FF,94,656976,L,3,2,,,,2,2352,3,6,4-Seam Fastball,0,0,0,6
FS,85.2,656976,L,2,2,,,,2,1647,3,5,Split-Finger,0,0,0,6
FS,85.4,656976,L,1,2,,,,2,1812,3,4,Split-Finger,0,0,0,6
FS,84.1,656976,L,1,1,,,,2,1772,3,3,Split-Finger,0,0,0,6
FF,93.5,656976,L,1,0,,,,2,2323,3,2,4-Seam Fastball,0,0,0,6
SL,81.8,656976,L,0,0,,,,2,2281,3,1,Slider,0,0,0,6
FF,92.8,606466,L,0,1,,,,1,2169,2,2,4-Seam Fastball,0,0,0,6
FF,93.1,606466,L,0,0,,,,1,2168,2,1,4-Seam Fastball,0,0,0,6
FS,82.6,672695,L,1,1,,,,0,1744,1,3,Split-Finger,0,0,0,6
FF,93.6,672695,L,1,0,,,,0,2328,1,2,4-Seam Fastball,0,0,0,6
FF,94.1,672695,L,0,0,,,,0,2219,1,1,4-Seam Fastball,0,0,0,6
FF,95.5,592206,R,2,2,,,,2,2281,40,5,4-Seam Fastball,4,0,2,6
FS,85.2,592206,R,1,2,,,,2,1732,40,4,Split-Finger,4,0,2,6
SL,85.5,592206,R,0,2,,,,2,2479,40,3,Slider,4,0,2,6
SL,81.7,592206,R,0,1,,,,2,2507,40,2,Slider,4,0,2,6
FS,86,592206,R,0,0,,,,2,1908,40,1,Split-Finger,4,0,2,6
FF,95.3,664761,R,1,2,,,,1,2400,39,4,4-Seam Fastball,4,0,2,6
FF,95.8,664761,R,1,1,,,,1,2450,39,3,4-Seam Fastball,4,0,2,6
FF,95,664761,R,0,1,,,,1,2377,39,2,4-Seam Fastball,4,0,2,6
FF,95.7,664761,R,0,0,,,,1,2342,39,1,4-Seam Fastball,4,0,2,6
FF,95.2,656941,L,3,2,,,,0,2162,38,6,4-Seam Fastball,4,0,2,6
FF,94.5,656941,L,3,1,,,,0,2307,38,5,4-Seam Fastball,4,0,2,6
FF,94.2,656941,L,3,0,,,,0,2251,38,4,4-Seam Fastball,4,0,2,6
FF,94.1,656941,L,2,0,,,,0,2182,38,3,4-Seam Fastball,4,0,2,6
FS,83.5,656941,L,1,0,,,,0,1740,38,2,Split-Finger,4,0,2,6
FS,84.2,656941,L,0,0,,,,0,1704,38,1,Split-Finger,4,0,2,6
FS,83.3,607208,R,1,0,,,,2,1660,33,2,Split-Finger,4,0,2,6
FF,93.8,607208,R,0,0,,,,2,2197,33,1,4-Seam Fastball,4,0,2,6
SL,82.7,669016,L,0,0,,,,1,2482,32,1,Slider,4,0,1,6
FS,85.5,805249,R,2,2,,,,0,1863,31,7,Split-Finger,4,0,1,6
SL,82.3,805249,R,2,2,,,,0,2343,31,6,Slider,4,0,1,6
FF,94.7,805249,R,2,2,,,,0,2303,31,5,4-Seam Fastball,4,0,1,6
FS,85.5,805249,R,1,2,,,,0,1864,31,4,Split-Finger,4,0,1,6
FS,84.9,805249,R,0,2,,,,0,1762,31,3,Split-Finger,4,0,1,6
SL,82.2,805249,R,0,1,,,,0,2357,31,2,Slider,4,0,1,6
SL,81.2,805249,R,0,0,,,,0,2401,31,1,Slider,4,0,1,6
FF,94.7,681082,L,0,0,,,592206,2,2383,27,1,4-Seam Fastball,4,0,1,6
FS,84.4,592663,R,2,2,,,592206,1,1608,26,5,Split-Finger,4,0,1,6
FF,94.4,592663,R,2,1,,,592206,1,2300,26,4,4-Seam Fastball,4,0,1,6
SL,84.3,592663,R,1,1,,,592206,1,2561,26,3,Slider,4,0,1,6
SL,83,592663,R,1,0,,,592206,1,2397,26,2,Slider,4,0,1,6
FS,85.5,592663,R,0,0,,,592206,1,1616,26,1,Split-Finger,4,0,1,6
FF,94.1,596146,L,0,1,,,592206,0,2302,25,2,4-Seam Fastball,4,0,1,6
FF,93.7,596146,L,0,0,,,592206,0,2281,25,1,4-Seam Fastball,4,0,1,6
FF,93.5,592206,R,3,1,,,,0,2308,24,5,4-Seam Fastball,4,0,1,6
FF,93.9,592206,R,2,1,,,,0,2145,24,4,4-Seam Fastball,4,0,1,6
FF,93.5,592206,R,2,0,,,,0,2197,24,3,4-Seam Fastball,4,0,1,6
FS,83.5,592206,R,1,0,,,,0,1732,24,2,Split-Finger,4,0,1,6
FF,93.9,592206,R,0,0,,,,0,1990,24,1,4-Seam Fastball,4,0,1,6
FS,85.1,664761,R,0,2,,,,2,1561,20,4,Split-Finger,4,0,1,6
FS,86.4,664761,R,0,2,,,,2,1730,20,3,Split-Finger,4,0,1,6
FS,86.5,664761,R,0,1,,,,2,1857,20,2,Split-Finger,4,0,1,6
SL,82.1,664761,R,0,0,,,,2,2383,20,1,Slider,4,0,1,6
FF,95.5,656941,L,1,0,669016,,607208,2,2392,19,2,4-Seam Fastball,1,0,1,6
FF,94.4,656941,L,0,0,669016,,607208,2,2358,19,1,4-Seam Fastball,1,0,1,6
FF,96.5,607208,R,3,2,669016,,,2,2409,18,6,4-Seam Fastball,1,0,1,6
FS,84.3,607208,R,2,2,669016,,,2,1664,18,5,Split-Finger,1,0,1,6
FF,96,607208,R,1,2,669016,,,2,2402,18,4,4-Seam Fastball,1,0,1,6
FF,95.8,607208,R,1,1,669016,,,2,2391,18,3,4-Seam Fastball,1,0,1,6
FF,95.6,607208,R,0,1,669016,,,2,2230,18,2,4-Seam Fastball,1,0,1,6
FF,95.5,607208,R,0,0,669016,,,2,2339,18,1,4-Seam Fastball,1,0,1,6
FS,83,669016,L,1,2,592663,805249,,1,1487,17,4,Split-Finger,0,0,0,6
FF,95.1,669016,L,1,1,592663,805249,,1,2385,17,3,4-Seam Fastball,0,0,0,6
FS,83.7,669016,L,1,0,592663,805249,,1,1568,17,2,Split-Finger,0,0,0,6
FS,84.2,669016,L,0,0,592663,805249,,1,1578,17,1,Split-Finger,0,0,0,6
FF,96.4,805249,R,1,2,,,592663,1,2371,16,5,4-Seam Fastball,0,0,0,6
FS,85,805249,R,1,2,,,592663,1,1522,16,4,Split-Finger,0,0,0,6
FS,83.8,805249,R,1,1,,,592663,1,1596,16,3,Split-Finger,0,0,0,6
FF,94,805249,R,1,0,,,592663,1,2297,16,2,4-Seam Fastball,0,0,0,6
FF,95.4,805249,R,0,0,,,592663,1,2237,16,1,4-Seam Fastball,0,0,0,6
FF,95.5,681082,L,1,2,,,592663,0,2303,15,4,4-Seam Fastball,0,0,0,6
FF,94.7,681082,L,1,1,,,592663,0,2364,15,3,4-Seam Fastball,0,0,0,6
FS,84.2,681082,L,1,0,,,592663,0,1813,15,2,Split-Finger,0,0,0,6
FS,84.2,681082,L,0,0,,,592663,0,1788,15,1,Split-Finger,0,0,0,6
FF,94.5,592663,R,3,2,,,,0,2364,14,6,4-Seam Fastball,0,0,0,6
FS,84.1,592663,R,2,2,,,,0,1802,14,5,Split-Finger,0,0,0,6
FS,84.3,592663,R,1,2,,,,0,1617,14,4,Split-Finger,0,0,0,6
FF,94.3,592663,R,1,1,,,,0,2392,14,3,4-Seam Fastball,0,0,0,6
SL,82.8,592663,R,0,1,,,,0,2406,14,2,Slider,0,0,0,6
SL,80.4,592663,R,0,0,,,,0,2318,14,1,Slider,0,0,0,6
FS,86,596146,L,3,2,,656941,664761,2,1804,9,6,Split-Finger,0,0,0,6
FF,97.4,596146,L,2,2,,656941,664761,2,2461,9,5,4-Seam Fastball,0,0,0,6
FS,86.8,596146,L,1,2,,656941,664761,2,1797,9,4,Split-Finger,0,0,0,6
FS,86.8,596146,L,0,2,,656941,664761,2,1526,9,3,Split-Finger,0,0,0,6
FF,95.7,596146,L,0,1,,656941,664761,2,2329,9,2,4-Seam Fastball,0,0,0,6
FF,95.7,596146,L,0,0,,656941,664761,2,2300,9,1,4-Seam Fastball,0,0,0,6
FF,95.8,592206,R,3,2,,656941,664761,1,2406,8,8,4-Seam Fastball,0,0,0,6
FF,93.1,592206,R,3,2,,656941,664761,1,2168,8,7,4-Seam Fastball,0,0,0,6
FF,96.5,592206,R,3,2,,656941,664761,1,2437,8,6,4-Seam Fastball,0,0,0,6
FF,96.6,592206,R,2,2,,656941,664761,1,2529,8,5,4-Seam Fastball,0,0,0,6
FS,85.1,592206,R,2,1,,656941,664761,1,1766,8,4,Split-Finger,0,0,0,6
FS,85,592206,R,2,0,,656941,664761,1,1738,8,3,Split-Finger,0,0,0,6
FS,85.4,592206,R,1,0,,656941,664761,1,1704,8,2,Split-Finger,0,0,0,6
FF,97.2,592206,R,0,0,,656941,664761,1,2469,8,1,4-Seam Fastball,0,0,0,6
FF,94.9,664761,R,1,0,,,656941,1,2333,7,2,4-Seam Fastball,0,0,0,6
FF,94.6,664761,R,0,0,,,656941,1,2240,7,1,4-Seam Fastball,0,0,0,6
FS,85,656941,L,3,2,,,,1,1819,6,7,Split-Finger,0,0,0,6
FF,94.7,656941,L,2,2,,,,1,2304,6,6,4-Seam Fastball,0,0,0,6
FS,85.8,656941,L,1,2,,,,1,1861,6,5,Split-Finger,0,0,0,6
FF,96.2,656941,L,1,2,,,,1,2381,6,4,4-Seam Fastball,0,0,0,6
FF,95.6,656941,L,1,1,,,,1,2355,6,3,4-Seam Fastball,0,0,0,6
FF,94.8,656941,L,1,0,,,,1,2388,6,2,4-Seam Fastball,0,0,0,6
FF,94.1,656941,L,0,0,,,,1,2317,6,1,4-Seam Fastball,0,0,0,6
FF,94,607208,R,1,1,,,,0,2203,5,3,4-Seam Fastball,0,0,0,6
FS,84.1,607208,R,0,1,,,,0,1701,5,2,Split-Finger,0,0,0,6
FF,94.2,607208,R,0,0,,,,0,2234,5,1,4-Seam Fastball,0,0,0,6
FF,94.2,668904,R,2,1,,,,2,2265,48,4,4-Seam Fastball,3,2,2,6
FF,95,668904,R,2,0,,,,2,2383,48,3,4-Seam Fastball,3,2,2,6
FF,94.4,668904,R,1,0,,,,2,2303,48,2,4-Seam Fastball,3,2,2,6
FF,95.9,668904,R,0,0,,,,2,2334,48,1,4-Seam Fastball,3,2,2,6
FS,84.8,664034,R,1,2,,,,1,1608,47,4,Split-Finger,3,2,2,6
FF,96.3,664034,R,1,1,,,,1,2413,47,3,4-Seam Fastball,3,2,2,6
FF,94.2,664034,R,0,1,,,,1,2220,47,2,4-Seam Fastball,3,2,2,6
FS,83.9,664034,R,0,0,,,,1,1605,47,1,Split-Finger,3,2,2,6
FF,96.1,670242,L,1,2,,,,1,2284,46,4,4-Seam Fastball,2,2,2,6
FS,85.3,670242,L,0,2,,,,1,1732,46,3,Split-Finger,2,2,2,6
FS,83.9,670242,L,0,1,,,,1,1737,46,2,Split-Finger,2,2,2,6
FS,82.9,670242,L,0,0,,,,1,1739,46,1,Split-Finger,2,2,2,6
FF,95.4,621043,R,1,2,,,,0,2316,45,4,4-Seam Fastball,2,2,2,6
FF,92.2,621043,R,1,1,,,,0,2193,45,3,4-Seam Fastball,2,2,2,6
FS,84,621043,R,0,1,,,,0,1666,45,2,Split-Finger,2,2,2,6
FF,93,621043,R,0,0,,,,0,2223,45,1,4-Seam Fastball,2,2,2,6
FS,84.4,680777,R,0,2,664056,,,2,1793,40,4,Split-Finger,2,2,2,6
FF,94.9,680777,R,0,2,664056,,,2,2241,40,3,4-Seam Fastball,2,2,2,6
FF,93.9,680777,R,0,1,664056,,,2,2224,40,2,4-Seam Fastball,2,2,2,6
FF,94.9,680777,R,0,0,664056,,,2,2231,40,1,4-Seam Fastball,2,2,2,6
FF,95.9,663616,L,1,1,,664056,,1,2238,39,3,4-Seam Fastball,2,2,2,6
FS,85.4,663616,L,0,1,,664056,,1,1257,39,2,Split-Finger,2,2,2,6
FF,95.1,663616,L,0,0,,664056,,1,2166,39,1,4-Seam Fastball,2,2,2,6
FF,93.8,664056,R,2,1,,,,1,2181,38,4,4-Seam Fastball,2,2,1,6
FF,91.9,664056,R,2,0,,,,1,2306,38,3,4-Seam Fastball,2,2,1,6
FS,83.3,664056,R,1,0,,,,1,1770,38,2,Split-Finger,2,2,1,6
SL,81.9,664056,R,0,0,,,,1,2362,38,1,Slider,2,2,1,6
FF,95.3,650489,L,2,2,,,,0,2339,37,7,4-Seam Fastball,2,2,1,6
FF,96.2,650489,L,2,2,,,,0,2399,37,6,4-Seam Fastball,2,2,1,6
FS,85,650489,L,1,2,,,,0,1601,37,5,Split-Finger,2,2,1,6
FF,95.1,650489,L,0,2,,,,0,2192,37,4,4-Seam Fastball,2,2,1,6
FF,96.4,650489,L,0,2,,,,0,2268,37,3,4-Seam Fastball,2,2,1,6
FF,93.8,650489,L,0,1,,,,0,2292,37,2,4-Seam Fastball,2,2,1,6
FS,81.6,650489,L,0,0,,,,0,1537,37,1,Split-Finger,2,2,1,6
FS,85.7,665019,L,0,1,670242,664034,668904,1,1769,33,2,Split-Finger,2,2,1,6
FF,95.6,665019,L,0,0,670242,664034,668904,1,2290,33,1,4-Seam Fastball,2,2,1,6
FF,95.8,668904,R,3,2,621043,670242,664034,1,2323,32,6,4-Seam Fastball,1,2,1,6
FF,96.1,668904,R,3,1,621043,670242,664034,1,2324,32,5,4-Seam Fastball,1,2,1,6
FF,94.6,668904,R,3,0,621043,670242,664034,1,2306,32,4,4-Seam Fastball,1,2,1,6
FF,95.6,668904,R,2,0,621043,670242,664034,1,2286,32,3,4-Seam Fastball,1,2,1,6
FS,85,668904,R,1,0,621043,670242,664034,1,1631,32,2,Split-Finger,1,2,1,6
FS,85.7,668904,R,0,0,621043,670242,664034,1,1584,32,1,Split-Finger,1,2,1,6
FF,95.5,664034,R,0,2,680777,621043,670242,1,2230,31,3,4-Seam Fastball,0,2,1,6
FS,84.6,664034,R,0,1,680777,621043,670242,1,1538,31,2,Split-Finger,0,2,1,6
FF,95.6,664034,R,0,0,680777,621043,670242,1,2273,31,1,4-Seam Fastball,0,2,1,6
FS,84.9,670242,L,3,2,,680777,621043,1,1769,30,6,Split-Finger,0,2,1,6
FF,96.6,670242,L,2,2,,680777,621043,1,2313,30,5,4-Seam Fastball,0,2,1,6
FF,95.5,670242,L,2,1,,680777,621043,1,2290,30,4,4-Seam Fastball,0,2,1,6
FF,94.1,670242,L,2,0,,680777,621043,1,2227,30,3,4-Seam Fastball,0,2,1,6
FF,95,670242,L,1,0,,680777,621043,1,2282,30,2,4-Seam Fastball,0,2,1,6
FS,83.8,670242,L,0,0,,680777,621043,1,1729,30,1,Split-Finger,0,2,1,6
FS,84.8,621043,R,1,1,,,680777,1,1791,29,3,Split-Finger,0,2,1,6
FS,85.1,621043,R,0,1,,,680777,1,1718,29,2,Split-Finger,0,2,1,6
FS,83.2,621043,R,0,0,,,680777,1,1692,29,1,Split-Finger,0,2,1,6
FF,94.5,680777,R,3,2,,,,1,2253,28,6,4-Seam Fastball,0,2,1,6
FS,83.9,680777,R,2,2,,,,1,1875,28,5,Split-Finger,0,2,1,6
FF,92.8,680777,R,2,1,,,,1,2330,28,4,4-Seam Fastball,0,2,1,6
FF,92.4,680777,R,2,0,,,,1,2352,28,3,4-Seam Fastball,0,2,1,6
SL,77.9,680777,R,1,0,,,,1,2298,28,2,Slider,0,2,1,6
SL,81,680777,R,0,0,,,,1,2323,28,1,Slider,0,2,1,6
FF,94.5,663616,L,1,1,,,,0,2204,27,3,4-Seam Fastball,0,2,1,6
FS,83.4,663616,L,0,1,,,,0,1892,27,2,Split-Finger,0,2,1,6
FS,82.1,663616,L,0,0,,,,0,1870,27,1,Split-Finger,0,2,1,6
FF,96,664056,R,3,2,,,,2,2347,22,7,4-Seam Fastball,0,2,0,6
FF,96.9,664056,R,2,2,,,,2,2259,22,6,4-Seam Fastball,0,2,0,6
FF,96.4,664056,R,2,2,,,,2,2256,22,5,4-Seam Fastball,0,2,0,6
FS,85.6,664056,R,1,2,,,,2,1701,22,4,Split-Finger,0,2,0,6
FF,96.1,664056,R,1,1,,,,2,2298,22,3,4-Seam Fastball,0,2,0,6
FF,93.5,664056,R,1,0,,,,2,2278,22,2,4-Seam Fastball,0,2,0,6
FF,94.7,664056,R,0,0,,,,2,2197,22,1,4-Seam Fastball,0,2,0,6
FS,84.3,650489,L,2,2,,,,1,1777,21,7,Split-Finger,0,2,0,6
FF,96.2,650489,L,2,2,,,,1,2266,21,6,4-Seam Fastball,0,2,0,6
FF,95.9,650489,L,2,2,,,,1,2365,21,5,4-Seam Fastball,0,2,0,6
FF,96.1,650489,L,2,1,,,,1,2217,21,4,4-Seam Fastball,0,2,0,6
FS,84,650489,L,1,1,,,,1,1875,21,3,Split-Finger,0,2,0,6
FS,84.6,650489,L,0,1,,,,1,1968,21,2,Split-Finger,0,2,0,6
FF,92.3,650489,L,0,0,,,,1,2168,21,1,4-Seam Fastball,0,2,0,6
FS,84,665019,L,0,2,,,,0,1750,20,3,Split-Finger,0,2,0,6
FF,92.6,665019,L,0,1,,,,0,2186,20,2,4-Seam Fastball,0,2,0,6
FF,90.9,665019,L,0,0,,,,0,2123,20,1,4-Seam Fastball,0,2,0,6
FS,85.6,668904,R,1,2,,,,2,1818,16,4,Split-Finger,0,2,0,6
FS,85.7,668904,R,0,2,,,,2,1761,16,3,Split-Finger,0,2,0,6
FS,82.8,668904,R,0,1,,,,2,1766,16,2,Split-Finger,0,2,0,6
FF,94,668904,R,0,0,,,,2,2183,16,1,4-Seam Fastball,0,2,0,6
SL,80.6,664034,R,1,0,,,,1,2264,15,2,Slider,0,2,0,6
SL,80.9,664034,R,0,0,,,,1,2361,15,1,Slider,0,2,0,6
FS,85.5,670242,L,0,2,,,,0,1711,14,4,Split-Finger,0,2,0,6
FF,95.6,670242,L,0,2,,,,0,2215,14,3,4-Seam Fastball,0,2,0,6
FF,94.2,670242,L,0,1,,,,0,2228,14,2,4-Seam Fastball,0,2,0,6
FF,91.4,670242,L,0,0,,,,0,2005,14,1,4-Seam Fastball,0,2,0,6
FF,95.8,621043,R,2,2,,,663616,1,2356,9,8,4-Seam Fastball,0,1,0,6
FS,84.8,621043,R,2,2,,,663616,1,1765,9,7,Split-Finger,0,1,0,6
FF,96,621043,R,1,2,,,663616,1,2278,9,6,4-Seam Fastball,0,1,0,6
FS,84.7,621043,R,1,2,,,663616,1,1812,9,5,Split-Finger,0,1,0,6
FS,84.5,621043,R,0,2,,,663616,1,1859,9,4,Split-Finger,0,1,0,6
FS,84.4,621043,R,0,2,,,663616,1,1685,9,3,Split-Finger,0,1,0,6
FF,93.5,621043,R,0,1,,,663616,1,2171,9,2,4-Seam Fastball,0,1,0,6
SL,82.2,621043,R,0,0,,,663616,1,2261,9,1,Slider,0,1,0,6
FF,93.6,680777,R,0,0,,,663616,0,2353,8,1,4-Seam Fastball,0,1,0,6
FF,92.9,663616,L,3,1,,,,0,2247,7,5,4-Seam Fastball,0,1,0,6
FF,91.2,663616,L,3,0,,,,0,2316,7,4,4-Seam Fastball,0,1,0,6
FF,92.8,663616,L,2,0,,,,0,2248,7,3,4-Seam Fastball,0,1,0,6
FF,92.1,663616,L,1,0,,,,0,2185,7,2,4-Seam Fastball,0,1,0,6
FF,91.4,663616,L,0,0,,,,0,2220,7,1,4-Seam Fastball,0,1,0,6
FS,83.5,649966,R,2,2,667670,609280,,2,1788,40,5,Split-Finger,1,0,2,6
FS,83.3,649966,R,1,2,667670,609280,,2,1567,40,4,Split-Finger,1,0,2,6
FS,83.3,649966,R,0,2,667670,609280,,2,1589,40,3,Split-Finger,1,0,2,6
FS,83.5,649966,R,0,1,667670,609280,,2,1526,40,2,Split-Finger,1,0,2,6
FF,93.9,649966,R,0,0,667670,609280,,2,2225,40,1,4-Seam Fastball,1,0,2,6
FF,94.4,609280,R,0,2,805779,667670,,1,2159,39,3,4-Seam Fastball,1,0,2,6
FS,81.9,609280,R,0,1,805779,667670,,1,1689,39,2,Split-Finger,1,0,2,6
FS,82.3,609280,R,0,0,805779,667670,,1,1623,39,1,Split-Finger,1,0,2,6
FS,80.1,669722,L,0,0,,805779,667670,0,1598,38,1,Split-Finger,1,0,0,6
FS,83.7,667670,R,2,2,,,805779,0,1750,37,5,Split-Finger,1,0,2,6
FS,83.5,667670,R,1,2,,,805779,0,1595,37,4,Split-Finger,1,0,2,6
