pitch_type,game_date,balls,strikes,outs_when_up,inning,at_bat_number,pitch_number,run_diff,runners_on,prev_release_speed,prev_release_spin_rate,prev_pitch_type_lag1_CH,prev_pitch_type_lag1_FF,prev_pitch_type_lag1_FS,prev_pitch_type_lag1_NoPrevPitch,prev_pitch_type_lag1_SI,prev_pitch_type_lag1_SL,prev_pitch_type_lag1_ST,prev_pitch_type_lag2_CH,prev_pitch_type_lag2_FF,prev_pitch_type_lag2_FS,prev_pitch_type_lag2_NoPrevPitch,prev_pitch_type_lag2_SI,prev_pitch_type_lag2_SL,prev_pitch_type_lag2_ST,prev_pitch_type_lag3_CH,prev_pitch_type_lag3_FF,prev_pitch_type_lag3_FS,prev_pitch_type_lag3_NoPrevPitch,prev_pitch_type_lag3_SI,prev_pitch_type_lag3_SL,prev_pitch_type_lag3_ST,stand_L,stand_R,p_throws_R
FF,2023-04-23,2.314750539376223,1.2672602843115006,0.03096306563993594,1.8756261879092246,1.5928144034844123,2.3176509494664375,1.393290642358496,-0.7023360653864409,0.6789401795636254,0.1882084234671391,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
FF,2023-04-23,-0.8752022930697375,-1.1272284103072059,1.2577211697937636,1.8756261879092246,1.6568787170919215,-1.0957172233761683,1.393290642358496,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-23,-0.8752022930697375,0.07001593700214734,1.2577211697937636,1.8756261879092246,1.6568787170919215,-0.5268225279024006,1.393290642358496,-0.7023360653864409,0.14417863082851862,0.5174666380277954,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-23,0.1881153177455826,0.07001593700214734,1.2577211697937636,1.8756261879092246,1.6568787170919215,0.042072167571366934,1.393290642358496,-0.7023360653864409,-1.250021121230868,-1.926756504296356,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2023-04-23,1.2514329285609027,0.07001593700214734,1.2577211697937636,1.8756261879092246,1.6568787170919215,0.6109668630451345,1.393290642358496,-0.7023360653864409,-1.4601060153768046,-2.0572732740321116,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
FF,2023-04-23,-0.8752022930697375,-1.1272284103072059,1.2577211697937636,1.8756261879092246,1.7209430306994307,-1.0957172233761683,1.393290642358496,0.42709854122810975,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2023-04-23,0.1881153177455826,-1.1272284103072059,1.2577211697937636,1.8756261879092246,1.7209430306994307,-0.5268225279024006,1.393290642358496,0.42709854122810975,0.5261511656393096,0.31575890298162756,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2023-04-23,0.1881153177455826,0.07001593700214734,1.2577211697937636,1.8756261879092246,1.7209430306994307,0.042072167571366934,1.393290642358496,0.42709854122810975,0.6789401795636254,0.6123879251083449,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2023-04-23,0.1881153177455826,1.2672602843115006,1.2577211697937636,1.8756261879092246,1.7209430306994307,0.6109668630451345,1.393290642358496,0.42709854122810975,0.7935319400068643,0.5767924424531389,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
FF,2023-04-23,1.2514329285609027,1.2672602843115006,1.2577211697937636,1.8756261879092246,1.7209430306994307,1.179861558518902,1.393290642358496,0.42709854122810975,-0.9635417201227747,-0.8173639615424328,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
FF,2023-04-29,-0.8752022930697375,-1.1272284103072059,-1.1957950385138916,-1.309243854804749,-1.546336963283542,-1.0957172233761683,-0.22680588907077415,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-29,-0.8752022930697375,0.07001593700214734,-1.1957950385138916,-1.309243854804749,-1.546336963283542,-0.5268225279024006,-0.22680588907077415,-0.7023360653864409,0.9463209539311802,0.475938574930055,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-29,-0.8752022930697375,1.2672602843115006,-1.1957950385138916,-1.309243854804749,-1.546336963283542,0.042072167571366934,-0.22680588907077415,-0.7023360653864409,-0.6388650655336019,-1.2267120120773027,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2023-04-29,0.1881153177455826,1.2672602843115006,-1.1957950385138916,-1.309243854804749,-1.546336963283542,0.6109668630451345,-0.22680588907077415,-0.7023360653864409,-0.33328703768497014,-0.4673417154329063,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
FS,2023-04-29,1.2514329285609027,1.2672602843115006,-1.1957950385138916,-1.309243854804749,-1.546336963283542,1.179861558518902,-0.22680588907077415,-0.7023360653864409,1.30919486200143,0.7962979188269097,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
FF,2023-04-29,-0.8752022930697375,-1.1272284103072059,0.03096306563993594,-1.309243854804749,-1.4822726496760326,-1.0957172233761683,-0.22680588907077415,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2023-04-29,-0.8752022930697375,0.07001593700214734,0.03096306563993594,-1.309243854804749,-1.4822726496760326,-0.5268225279024006,-0.22680588907077415,-0.7023360653864409,1.0800113411149577,0.5589947011255358,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2023-04-29,0.1881153177455826,0.07001593700214734,0.03096306563993594,-1.309243854804749,-1.4822726496760326,0.042072167571366934,-0.22680588907077415,-0.7023360653864409,-0.7725554527173792,-0.5088697785306467,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2023-04-29,1.2514329285609027,0.07001593700214734,0.03096306563993594,-1.309243854804749,-1.4822726496760326,0.6109668630451345,-0.22680588907077415,-0.7023360653864409,-1.0017389736038544,-0.2863980119356087,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
FS,2023-04-29,1.2514329285609027,1.2672602843115006,0.03096306563993594,-1.309243854804749,-1.4822726496760326,1.179861558518902,-0.22680588907077415,-0.7023360653864409,1.2518989817798118,1.2204774204681157,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
FF,2023-04-29,-0.8752022930697375,-1.1272284103072059,0.03096306563993594,-1.309243854804749,-1.4182083360685234,-1.0957172233761683,-0.22680588907077415,0.7608573562688303,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-29,-0.8752022930697375,-1.1272284103072059,0.03096306563993594,-1.309243854804749,-1.3541440224610142,-1.0957172233761683,-0.22680588907077415,1.9665961708815067,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2023-04-29,-0.8752022930697375,0.07001593700214734,0.03096306563993594,-1.309243854804749,-1.3541440224610142,-0.5268225279024006,-0.22680588907077415,1.9665961708815067,-0.7343581992362996,-0.769903318002158,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2023-04-29,0.1881153177455826,0.07001593700214734,0.03096306563993594,-1.309243854804749,-1.3541440224610142,0.042072167571366934,-0.22680588907077415,1.9665961708815067,-0.6961609457552227,-0.40801591100756285,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2023-04-29,0.1881153177455826,1.2672602843115006,0.03096306563993594,-1.309243854804749,-1.3541440224610142,0.6109668630451345,-0.22680588907077415,1.9665961708815067,-0.6197664387930634,-0.648285418930204,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
FF,2023-04-29,1.2514329285609027,1.2672602843115006,0.03096306563993594,-1.309243854804749,-1.3541440224610142,1.179861558518902,-0.22680588907077415,1.9665961708815067,-0.44787879812820636,-0.648285418930204,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
FF,2023-04-29,-0.8752022930697375,-1.1272284103072059,1.2577211697937636,-1.309243854804749,-1.2900797088535048,-1.0957172233761683,-0.22680588907077415,1.9665961708815067,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-29,-0.8752022930697375,0.07001593700214734,1.2577211697937636,-1.309243854804749,-1.2900797088535048,-0.5268225279024006,-0.22680588907077415,1.9665961708815067,1.194603101558194,1.1196235529450318,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-29,-0.8752022930697375,1.2672602843115006,1.2577211697937636,-1.309243854804749,-1.2900797088535048,0.042072167571366934,-0.22680588907077415,1.9665961708815067,-0.600667812052525,-0.5355663905220513,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-29,-0.8752022930697375,1.2672602843115006,1.2577211697937636,-1.309243854804749,-1.2900797088535048,0.6109668630451345,-0.22680588907077415,1.9665961708815067,-0.3523856644255086,-0.41098220122883,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
FF,2023-04-29,-0.8752022930697375,1.2672602843115006,1.2577211697937636,-1.309243854804749,-1.2900797088535048,1.179861558518902,-0.22680588907077415,1.9665961708815067,-0.6770623190146815,-0.21520704662519655,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
FF,2023-04-29,-0.8752022930697375,-1.1272284103072059,-1.1957950385138916,-0.7784321810190866,-1.0338224544234678,-1.0957172233761683,-0.22680588907077415,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2023-04-29,0.1881153177455826,-1.1272284103072059,-1.1957950385138916,-0.7784321810190866,-1.0338224544234678,-0.5268225279024006,-0.22680588907077415,-0.7023360653864409,0.6216442993420074,0.43441051183231455,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2023-04-29,0.1881153177455826,0.07001593700214734,-1.1957950385138916,-0.7784321810190866,-1.0338224544234678,0.042072167571366934,-0.22680588907077415,-0.7023360653864409,-1.039936227084934,-0.4347125229989674,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2023-04-29,0.1881153177455826,1.2672602843115006,-1.1957950385138916,-0.7784321810190866,-1.0338224544234678,0.6109668630451345,-0.22680588907077415,-0.7023360653864409,-0.8298513329389974,-0.6749820309216085,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
FF,2023-04-29,1.2514329285609027,1.2672602843115006,-1.1957950385138916,-0.7784321810190866,-1.0338224544234678,1.179861558518902,-0.22680588907077415,-0.7023360653864409,-0.5624705585714452,-0.05502737467676916,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
FF,2023-04-29,-0.8752022930697375,-1.1272284103072059,0.03096306563993594,-0.7784321810190866,-0.9697581408159585,-1.0957172233761683,-0.22680588907077415,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2023-04-29,-0.8752022930697375,-1.1272284103072059,1.2577211697937636,-0.7784321810190866,-0.9056938272084492,-1.0957172233761683,-0.22680588907077415,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
SL,2023-04-29,-0.8752022930697375,0.07001593700214734,1.2577211697937636,-0.7784321810190866,-0.9056938272084492,-0.5268225279024006,-0.22680588907077415,-0.7023360653864409,0.9654195806717187,0.7102755024101617,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2023-04-29,-0.8752022930697375,-1.1272284103072059,1.2577211697937636,-0.7784321810190866,-0.84162951360094,-1.0957172233761683,-0.22680588907077415,0.6222435224748074,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2023-04-29,-0.8752022930697375,0.07001593700214734,1.2577211697937636,-0.7784321810190866,-0.84162951360094,-0.5268225279024006,-0.22680588907077415,0.6222435224748074,1.0609127143744164,1.1314887138301004,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2023-04-29,0.1881153177455826,0.07001593700214734,1.2577211697937636,-0.7784321810190866,-0.84162951360094,0.042072167571366934,-0.22680588907077415,0.6222435224748074,1.099109967855496,1.0751291996260242,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2023-04-29,0.1881153177455826,1.2672602843115006,1.2577211697937636,-0.7784321810190866,-0.84162951360094,0.6109668630451345,-0.22680588907077415,0.6222435224748074,-0.6770623190146815,-0.2092744661826622,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
FS,2023-04-29,1.2514329285609027,1.2672602843115006,1.2577211697937636,-0.7784321810190866,-0.84162951360094,1.179861558518902,-0.22680588907077415,0.6222435224748074,-0.6961609457552227,-0.461409134990372,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
FF,2023-04-29,2.314750539376223,1.2672602843115006,1.2577211697937636,-0.7784321810190866,-0.84162951360094,1.7487562539926695,-0.22680588907077415,0.6222435224748074,-0.7343581992362996,-0.3813192990161583,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
FF,2023-04-29,-0.8752022930697375,-1.1272284103072059,1.2577211697937636,-0.7784321810190866,-0.7775651999934307,-1.0957172233761683,-0.22680588907077415,2.0675356317485334,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-29,0.1881153177455826,-1.1272284103072059,1.2577211697937636,-0.7784321810190866,-0.7775651999934307,-0.5268225279024006,-0.22680588907077415,2.0675356317485334,1.3855893689635894,1.1492864551577033,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2023-04-29,1.2514329285609027,-1.1272284103072059,1.2577211697937636,-0.7784321810190866,-0.7775651999934307,0.042072167571366934,-0.22680588907077415,2.0675356317485334,-0.6961609457552227,-0.6453191287089367,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
SL,2023-04-29,-0.8752022930697375,-1.1272284103072059,-1.1957950385138916,-0.2476205072334244,-0.5213079455633935,-1.0957172233761683,-0.22680588907077415,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2023-04-29,0.1881153177455826,-1.1272284103072059,-1.1957950385138916,-0.2476205072334244,-0.5213079455633935,-0.5268225279024006,-0.22680588907077415,-0.7023360653864409,-0.48607605160928596,0.44034309227484886,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-29,-0.8752022930697375,-1.1272284103072059,-1.1957950385138916,-0.2476205072334244,-0.4572436319558843,-1.0957172233761683,-0.22680588907077415,0.7724143129552746,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2023-04-29,-0.8752022930697375,0.07001593700214734,-1.1957950385138916,-0.2476205072334244,-0.4572436319558843,-0.5268225279024006,-0.22680588907077415,0.7724143129552746,-0.7343581992362996,-0.7669370277808909,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2023-04-29,0.1881153177455826,0.07001593700214734,-1.1957950385138916,-0.2476205072334244,-0.4572436319558843,0.042072167571366934,-0.22680588907077415,0.7724143129552746,-0.5242733050903656,-0.44064510344150176,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2023-04-29,0.1881153177455826,1.2672602843115006,-1.1957950385138916,-0.2476205072334244,-0.4572436319558843,0.6109668630451345,-0.22680588907077415,0.7724143129552746,1.041814087633878,0.511534057585261,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
SL,2023-04-29,-0.8752022930697375,-1.1272284103072059,0.03096306563993594,-0.2476205072334244,-0.39317931834837505,-1.0957172233761683,-0.22680588907077415,0.7724143129552746,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-29,-0.8752022930697375,0.07001593700214734,0.03096306563993594,-0.2476205072334244,-0.39317931834837505,-0.5268225279024006,-0.22680588907077415,0.7724143129552746,-0.7343581992362996,1.1018258116174287,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2023-04-29,0.1881153177455826,0.07001593700214734,0.03096306563993594,-0.2476205072334244,-0.39317931834837505,0.042072167571366934,-0.22680588907077415,0.7724143129552746,-0.5624705585714452,-0.7016786429130131,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-29,0.1881153177455826,1.2672602843115006,0.03096306563993594,-0.2476205072334244,-0.39317931834837505,0.6109668630451345,-0.22680588907077415,0.7724143129552746,1.423786622444669,1.2086122595830469,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True
FF,2023-04-29,-0.8752022930697375,-1.1272284103072059,1.2577211697937636,-0.2476205072334244,-0.3291150047408658,-1.0957172233761683,-0.22680588907077415,0.7724143129552746,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2023-04-29,-0.8752022930697375,0.07001593700214734,1.2577211697937636,-0.2476205072334244,-0.3291150047408658,-0.5268225279024006,-0.22680588907077415,0.7724143129552746,1.2900962352608916,0.8971517863499936,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2023-04-29,-0.8752022930697375,1.2672602843115006,1.2577211697937636,-0.2476205072334244,-0.3291150047408658,0.042072167571366934,-0.22680588907077415,0.7724143129552746,1.3473921154825097,0.9831742027667417,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2023-04-29,-0.8752022930697375,-1.1272284103072059,-1.1957950385138916,0.28319116655223786,-0.07285775031082872,-1.0957172233761683,-0.22680588907077415,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-29,-0.8752022930697375,0.07001593700214734,-1.1957950385138916,0.28319116655223786,-0.07285775031082872,-0.5268225279024006,-0.22680588907077415,-0.7023360653864409,0.6216442993420074,0.7102755024101617,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-29,-0.8752022930697375,1.2672602843115006,-1.1957950385138916,0.28319116655223786,-0.07285775031082872,0.042072167571366934,-0.22680588907077415,-0.7023360653864409,-0.7534568259768407,-0.3101283337057461,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-29,-0.8752022930697375,-1.1272284103072059,0.03096306563993594,0.28319116655223786,-0.008793436703319451,-1.0957172233761683,-0.22680588907077415,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2023-04-29,-0.8752022930697375,0.07001593700214734,0.03096306563993594,0.28319116655223786,-0.008793436703319451,-0.5268225279024006,-0.22680588907077415,-0.7023360653864409,-1.1354293607876318,-0.20037559551886067,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2023-04-29,-0.8752022930697375,1.2672602843115006,0.03096306563993594,0.28319116655223786,-0.008793436703319451,0.042072167571366934,-0.22680588907077415,-0.7023360653864409,1.1373072213365758,1.0632640387409553,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2023-04-29,0.1881153177455826,1.2672602843115006,0.03096306563993594,0.28319116655223786,-0.008793436703319451,0.6109668630451345,-0.22680588907077415,-0.7023360653864409,1.0800113411149577,0.9268146885626654,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
FF,2023-04-29,0.1881153177455826,1.2672602843115006,0.03096306563993594,0.28319116655223786,-0.008793436703319451,1.179861558518902,-0.22680588907077415,-0.7023360653864409,-0.868048586420077,-1.0487345988012724,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
FF,2023-04-29,1.2514329285609027,1.2672602843115006,0.03096306563993594,0.28319116655223786,-0.008793436703319451,1.7487562539926695,-0.22680588907077415,-0.7023360653864409,1.099109967855496,0.81706195037578,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
FS,2023-04-29,1.2514329285609027,1.2672602843115006,0.03096306563993594,0.28319116655223786,-0.008793436703319451,2.3176509494664375,-0.22680588907077415,-0.7023360653864409,1.0800113411149577,1.3509941902038713,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
FF,2023-04-29,1.2514329285609027,1.2672602843115006,0.03096306563993594,0.28319116655223786,-0.008793436703319451,2.886545644940205,-0.22680588907077415,-0.7023360653864409,-0.5815691853119838,-0.7965999299935627,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
FS,2023-04-29,-0.8752022930697375,-1.1272284103072059,1.2577211697937636,0.28319116655223786,0.05527087690418982,-1.0957172233761683,-0.22680588907077415,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2023-04-29,0.1881153177455826,-1.1272284103072059,1.2577211697937636,0.28319116655223786,0.05527087690418982,-0.5268225279024006,-0.22680588907077415,-0.7023360653864409,-1.039936227084934,-1.3690939426981272,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2023-04-29,0.1881153177455826,0.07001593700214734,1.2577211697937636,0.28319116655223786,0.05527087690418982,0.042072167571366934,-0.22680588907077415,-0.7023360653864409,0.869926446969021,0.7429046948441006,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2023-04-29,-0.8752022930697375,-1.1272284103072059,-1.1957950385138916,0.8140028403379,0.3115281313342269,-1.0957172233761683,-0.22680588907077415,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2023-04-29,0.1881153177455826,-1.1272284103072059,-1.1957950385138916,0.8140028403379,0.3115281313342269,-0.5268225279024006,-0.22680588907077415,-0.7023360653864409,0.9463209539311802,0.903084366792528,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-29,0.1881153177455826,0.07001593700214734,-1.1957950385138916,0.8140028403379,0.3115281313342269,0.042072167571366934,-0.22680588907077415,-0.7023360653864409,0.545249792379848,1.1967470986979782,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-29,0.1881153177455826,1.2672602843115006,-1.1957950385138916,0.8140028403379,0.3115281313342269,0.6109668630451345,-0.22680588907077415,-0.7023360653864409,-0.9253444666416951,-0.6215888069387994,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
FS,2023-04-29,-0.8752022930697375,-1.1272284103072059,0.03096306563993594,0.8140028403379,0.37559244494173616,-1.0957172233761683,-0.22680588907077415,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2023-04-29,0.1881153177455826,-1.1272284103072059,0.03096306563993594,0.8140028403379,0.37559244494173616,-0.5268225279024006,-0.22680588907077415,-0.7023360653864409,-1.250021121230868,-1.2741726556175776,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2023-04-29,1.2514329285609027,-1.1272284103072059,0.03096306563993594,0.8140028403379,0.37559244494173616,0.042072167571366934,-0.22680588907077415,-0.7023360653864409,0.8126305667474029,0.9119832374563295,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2023-04-29,2.314750539376223,-1.1272284103072059,0.03096306563993594,0.8140028403379,0.37559244494173616,0.6109668630451345,-0.22680588907077415,-0.7023360653864409,1.099109967855496,0.9980056538730776,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
FF,2023-04-29,2.314750539376223,0.07001593700214734,0.03096306563993594,0.8140028403379,0.37559244494173616,1.179861558518902,-0.22680588907077415,-0.7023360653864409,0.6407429260825458,0.6865451806400243,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
FF,2023-04-29,2.314750539376223,1.2672602843115006,0.03096306563993594,0.8140028403379,0.37559244494173616,1.7487562539926695,-0.22680588907077415,-0.7023360653864409,0.7553346865257847,0.6539159882060854,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
FF,2023-04-29,2.314750539376223,1.2672602843115006,0.03096306563993594,0.8140028403379,0.37559244494173616,2.3176509494664375,-0.22680588907077415,-0.7023360653864409,1.0227154608933369,1.0425000071920851,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
FF,2023-04-29,-0.8752022930697375,-1.1272284103072059,1.2577211697937636,0.8140028403379,0.4396567585492454,-1.0957172233761683,-0.22680588907077415,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2023-04-29,0.1881153177455826,-1.1272284103072059,1.2577211697937636,0.8140028403379,0.4396567585492454,-0.5268225279024006,-0.22680588907077415,-0.7023360653864409,1.3473921154825097,1.2353088715744516,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2023-04-29,-0.8752022930697375,-1.1272284103072059,-1.1957950385138916,1.3448145141235623,0.7599783265867918,-1.0957172233761683,-0.22680588907077415,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2023-04-29,-0.8752022930697375,0.07001593700214734,-1.1957950385138916,1.3448145141235623,0.7599783265867918,-0.5268225279024006,-0.22680588907077415,-0.7023360653864409,-1.364612881674107,-1.2089142707496998,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2023-04-29,0.1881153177455826,0.07001593700214734,-1.1957950385138916,1.3448145141235623,0.7599783265867918,0.042072167571366934,-0.22680588907077415,-0.7023360653864409,-0.8107527061984589,-0.8766897659677764,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
